transactionID,date,currency,value,payerID,payerCountry,beneficiaryID,beneficiaryCountry,payerType,reason,payerFirstName,payerLastName,payerPostcode,payerAccountID,payerPhotoID,payerCompanyName,payerCompaniesHouseNumber,payerCreatedAt,payerRisk,payerPastYearExpectedTotal,payerPastNinetyDayExpectedTotal,payerPastNinetyDaysMinumumTransactionValue,payerAcceptablePostcodeList,beneficiaryAccountID,beneficiaryAccountIBAN,beneficiaryAccountCountry,beneficiaryFirstName,beneficiaryLastName,beneficiaryPostcode,beneficiaryCreatedAt,beneficiaryCompanyName,senderID,receiverAccountCountry
txn336218.1696170672713,2023-09-30T00:00:00.000Z,MNT,82,payer1,GB,bene1,Germany,individual,,Charlee,Glover,AB425ET,test-payer-aac-20-301,,,,2022-10-01T14:31:12.713Z,,,,,,test-bene-acc-20-301,,Germany,,,B421EH,,,,Germany
txn8622311.1696170672713,2023-09-30T00:00:00.000Z,MOP,96,payer1,GB,bene1,Germany,individual,,Armando,Hurst,AB244PL,test-payer-aac-20-301,,,,2022-10-01T14:31:12.713Z,,,,,,test-bene-acc-20-301,,Germany,,,BN162TT,,,,Germany
txn2039325.1696170672713,2023-09-30T00:00:00.000Z,MRO,2,payer1,GB,bene1,Germany,individual,,Celia,Bautista,AB327DP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.713Z,,,,,,test-bene-acc-20-301,,Germany,,,AB439EX,,,,Germany
txn6867025.1696170672713,2023-09-30T00:00:00.000Z,MUR,67,payer1,GB,bene1,Germany,individual,,Charlee,Hurst,BB27LU,test-payer-aac-20-301,,,,2022-10-01T14:31:12.713Z,,,,,,test-bene-acc-20-301,,Germany,,,BH241UX,,,,Germany
txn9743969.1696170672713,2023-09-30T00:00:00.000Z,MVR,59,payer1,GB,bene1,Germany,individual,,Analia,Graves,BH165DP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.713Z,,,,,,test-bene-acc-20-301,,Germany,,,AL11SJ,,,,Germany
txn14690.1696170672713,2023-09-30T00:00:00.000Z,MWK,93,payer1,GB,bene1,Germany,individual,,Celia,Graves,BA127JB,test-payer-aac-20-301,,,,2022-10-01T14:31:12.713Z,,,,,,test-bene-acc-20-301,,Germany,,,BD19XS,,,,Germany
txn3498882.1696170672713,2023-09-30T00:00:00.000Z,MXN,88,payer1,GB,bene1,Germany,individual,,Armando,Lucas,BD233QX,test-payer-aac-20-301,,,,2022-10-01T14:31:12.713Z,,,,,,test-bene-acc-20-301,,Germany,,,BD146DU,,,,Germany
txn2500775.1696170672713,2023-09-30T00:00:00.000Z,MYR,96,payer1,GB,bene1,Germany,individual,,Rylan,Pugh,AB244LB,test-payer-aac-20-301,,,,2022-10-01T14:31:12.713Z,,,,,,test-bene-acc-20-301,,Germany,,,BH243QU,,,,Germany
txn7148558.1696170672714,2023-09-30T00:00:00.000Z,MZN,34,payer1,GB,bene1,Germany,individual,,Antonella,Graves,B775FQ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.713Z,,,,,,test-bene-acc-20-301,,Germany,,,BD146DU,,,,Germany
txn2204965.1696170672714,2023-09-30T00:00:00.000Z,MNZ,44,payer1,GB,bene1,Germany,individual,,Marceline,Graves,B713SL,test-payer-aac-20-301,,,,2022-10-01T14:31:12.714Z,,,,,,test-bene-acc-20-301,,Germany,,,BD61DD,,,,Germany
txn8278885.1696170672714,2023-09-30T00:00:00.000Z,NAD,21,payer1,GB,bene1,Germany,individual,,Celia,Hurst,BA23LG,test-payer-aac-20-301,,,,2022-10-01T14:31:12.714Z,,,,,,test-bene-acc-20-301,,Germany,,,B83RZ,,,,Germany
txn3313738.1696170672714,2023-09-30T00:00:00.000Z,NGN,11,payer1,GB,bene1,Germany,individual,,Rylan,Hurst,B783PR,test-payer-aac-20-301,,,,2022-10-01T14:31:12.714Z,,,,,,test-bene-acc-20-301,,Germany,,,BH106JR,,,,Germany
txn1297045.1696170672714,2023-09-30T00:00:00.000Z,NIO,11,payer1,GB,bene1,Germany,individual,,Alexandra,Graves,AB425ET,test-payer-aac-20-301,,,,2022-10-01T14:31:12.714Z,,,,,,test-bene-acc-20-301,,Germany,,,BA16BZ,,,,Germany
txn5438652.1696170672714,2023-09-30T00:00:00.000Z,NOK,45,payer1,GB,bene1,Germany,individual,,Celia,Glover,AB453NS,test-payer-aac-20-301,,,,2022-10-01T14:31:12.714Z,,,,,,test-bene-acc-20-301,,Germany,,,BA16BZ,,,,Germany
txn5179851.1696170672714,2023-09-30T00:00:00.000Z,NPR,92,payer1,GB,bene1,Germany,individual,,Analia,Henderson,B771GU,test-payer-aac-20-301,,,,2022-10-01T14:31:12.714Z,,,,,,test-bene-acc-20-301,,Germany,,,BH243QU,,,,Germany
txn5627129.1696170672714,2023-09-30T00:00:00.000Z,NZD,44,payer1,GB,bene1,Germany,individual,,Samir,Terrell,BB74RR,test-payer-aac-20-301,,,,2022-10-01T14:31:12.714Z,,,,,,test-bene-acc-20-301,,Germany,,,BL69HT,,,,Germany
txn4175728.1696170672715,2023-09-30T00:00:00.000Z,OMR,39,payer1,GB,bene1,Germany,individual,,Alexandra,Peralta,B83RZ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.714Z,,,,,,test-bene-acc-20-301,,Germany,,,AB425ET,,,,Germany
txn5152078.1696170672715,2023-09-30T00:00:00.000Z,PAB,62,payer1,GB,bene1,Germany,individual,,Celia,Pugh,B773NW,test-payer-aac-20-301,,,,2022-10-01T14:31:12.715Z,,,,,,test-bene-acc-20-301,,Germany,,,BN132DJ,,,,Germany
txn304513.1696170672715,2023-09-30T00:00:00.000Z,PEN,48,payer1,GB,bene1,Germany,individual,,Samir,Bautista,BD236AB,test-payer-aac-20-301,,,,2022-10-01T14:31:12.715Z,,,,,,test-bene-acc-20-301,,Germany,,,BD213QD,,,,Germany
txn5490326.1696170672715,2023-09-30T00:00:00.000Z,PGK,72,payer1,GB,bene1,Germany,individual,,Wilder,Terrell,BD132JQ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.715Z,,,,,,test-bene-acc-20-301,,Germany,,,BA120NF,,,,Germany
txn4757817.1696170672715,2023-09-30T00:00:00.000Z,PHP,31,payer1,GB,bene1,Germany,individual,,Rylan,Terrell,BD61DD,test-payer-aac-20-301,,,,2022-10-01T14:31:12.715Z,,,,,,test-bene-acc-20-301,,Germany,,,BH204RY,,,,Germany
txn1548923.1696170672715,2023-09-30T00:00:00.000Z,PKR,49,payer1,GB,bene1,Germany,individual,,Rylan,Graves,BN164JQ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.715Z,,,,,,test-bene-acc-20-301,,Germany,,,BD146DU,,,,Germany
txn7362163.1696170672715,2023-09-30T00:00:00.000Z,PLN,93,payer1,GB,bene1,Germany,individual,,Samir,Pugh,BN164JQ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.715Z,,,,,,test-bene-acc-20-301,,Germany,,,BD132JQ,,,,Germany
txn4607254.1696170672715,2023-09-30T00:00:00.000Z,PYG,47,payer1,GB,bene1,Germany,individual,,Charlee,Glover,BB74RR,test-payer-aac-20-301,,,,2022-10-01T14:31:12.715Z,,,,,,test-bene-acc-20-301,,Germany,,,BB27LU,,,,Germany
txn2149224.1696170672715,2023-09-30T00:00:00.000Z,QAR,50,payer1,GB,bene1,Germany,individual,,Samir,Terrell,AB244LB,test-payer-aac-20-301,,,,2022-10-01T14:31:12.715Z,,,,,,test-bene-acc-20-301,,Germany,,,BA146BW,,,,Germany
txn7865778.1696170672716,2023-09-30T00:00:00.000Z,RON,6,payer1,GB,bene1,Germany,individual,,Charlee,Hurst,BB15SX,test-payer-aac-20-301,,,,2022-10-01T14:31:12.716Z,,,,,,test-bene-acc-20-301,,Germany,,,AL96JW,,,,Germany
txn8281299.1696170672716,2023-09-30T00:00:00.000Z,RSD,44,payer1,GB,bene1,Germany,individual,,Samir,Pugh,BA32FD,test-payer-aac-20-301,,,,2022-10-01T14:31:12.716Z,,,,,,test-bene-acc-20-301,,Germany,,,B913AP,,,,Germany
txn9804375.1696170672716,2023-09-30T00:00:00.000Z,RUB,90,payer1,GB,bene1,Germany,individual,,Samir,Henderson,AB439LP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.716Z,,,,,,test-bene-acc-20-301,,Germany,,,BD24JF,,,,Germany
txn5470383.1696170672716,2023-09-30T00:00:00.000Z,RWF,62,payer1,GB,bene1,Germany,individual,,Celia,Bautista,B913AP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.716Z,,,,,,test-bene-acc-20-301,,Germany,,,AB244PL,,,,Germany
txn7377219.1696170672716,2023-09-30T00:00:00.000Z,SAR,71,payer1,GB,bene1,Germany,individual,,Antonella,Graves,AB244PL,test-payer-aac-20-301,,,,2022-10-01T14:31:12.716Z,,,,,,test-bene-acc-20-301,,Germany,,,BD132JQ,,,,Germany
txn1836543.1696170672716,2023-09-30T00:00:00.000Z,SBD,12,payer1,GB,bene1,Germany,individual,,Rylan,Hurst,BA23LG,test-payer-aac-20-301,,,,2022-10-01T14:31:12.716Z,,,,,,test-bene-acc-20-301,,Germany,,,BL40HJ,,,,Germany
txn7669901.1696170672716,2023-09-30T00:00:00.000Z,SCR,48,payer1,GB,bene1,Germany,individual,,Rylan,Graves,B775FQ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.716Z,,,,,,test-bene-acc-20-301,,Germany,,,AB561UA,,,,Germany
txn1290712.1696170672716,2023-09-30T00:00:00.000Z,SDG,36,payer1,GB,bene1,Germany,individual,,Armando,Henderson,AB244PL,test-payer-aac-20-301,,,,2022-10-01T14:31:12.716Z,,,,,,test-bene-acc-20-301,,Germany,,,B314PJ,,,,Germany
txn7421413.1696170672717,2023-09-30T00:00:00.000Z,SEK,89,payer1,GB,bene1,Germany,individual,,Charlee,Bautista,B783PR,test-payer-aac-20-301,,,,2022-10-01T14:31:12.716Z,,,,,,test-bene-acc-20-301,,Germany,,,BA20QF,,,,Germany
txn8772858.1696170672717,2023-09-30T00:00:00.000Z,SGD,51,payer1,GB,bene1,Germany,individual,,Rylan,Lucas,BL21BT,test-payer-aac-20-301,,,,2022-10-01T14:31:12.717Z,,,,,,test-bene-acc-20-301,,Germany,,,BN125NB,,,,Germany
txn7794703.1696170672717,2023-09-30T00:00:00.000Z,SHP,79,payer1,GB,bene1,Germany,individual,,Armando,Lucas,B774PJ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.717Z,,,,,,test-bene-acc-20-301,,Germany,,,BB23HS,,,,Germany
txn3377921.1696170672717,2023-09-30T00:00:00.000Z,SLL,38,payer1,GB,bene1,Germany,individual,,Charlee,McGee,BN162QQ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.717Z,,,,,,test-bene-acc-20-301,,Germany,,,BN162QQ,,,,Germany
txn4072627.1696170672717,2023-09-30T00:00:00.000Z,SOS,30,payer1,GB,bene1,Germany,individual,,Celia,Glover,AB244PL,test-payer-aac-20-301,,,,2022-10-01T14:31:12.717Z,,,,,,test-bene-acc-20-301,,Germany,,,BD62TH,,,,Germany
txn3236598.1696170672717,2023-09-30T00:00:00.000Z,SRD,63,payer1,GB,bene1,Germany,individual,,Antonella,Peralta,AB314EP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.717Z,,,,,,test-bene-acc-20-301,,Germany,,,BD146DU,,,,Germany
txn5118178.1696170672717,2023-09-30T00:00:00.000Z,STD,79,payer1,GB,bene1,Germany,individual,,Armando,Bautista,BL32EQ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.717Z,,,,,,test-bene-acc-20-301,,Germany,,,AB556TN,,,,Germany
txn6717976.1696170672717,2023-09-30T00:00:00.000Z,SYP,11,payer1,GB,bene1,Germany,individual,,Armando,Hurst,BH165DP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.717Z,,,,,,test-bene-acc-20-301,,Germany,,,AB453NS,,,,Germany
txn126641.1696170672717,2023-09-30T00:00:00.000Z,SZL,21,payer1,GB,bene1,Germany,individual,,Charlee,Hurst,AB439LP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.717Z,,,,,,test-bene-acc-20-301,,Germany,,,AB556TN,,,,Germany
txn6725773.1696170672717,2023-09-30T00:00:00.000Z,THB,20,payer1,GB,bene1,Germany,individual,,Wilder,Lucas,BA23LG,test-payer-aac-20-301,,,,2022-10-01T14:31:12.717Z,,,,,,test-bene-acc-20-301,,Germany,,,B421EH,,,,Germany
txn2329623.1696170672718,2023-09-30T00:00:00.000Z,TJS,94,payer1,GB,bene1,Germany,individual,,Alexandra,Hurst,BL69HT,test-payer-aac-20-301,,,,2022-10-01T14:31:12.718Z,,,,,,test-bene-acc-20-301,,Germany,,,AL60RN,,,,Germany
txn5303842.1696170672718,2023-09-30T00:00:00.000Z,TMT,94,payer1,GB,bene1,Germany,individual,,Alexandra,Pugh,BB46RL,test-payer-aac-20-301,,,,2022-10-01T14:31:12.718Z,,,,,,test-bene-acc-20-301,,Germany,,,AL21PY,,,,Germany
txn6798354.1696170672718,2023-09-30T00:00:00.000Z,TND,79,payer1,GB,bene1,Germany,individual,,Wilder,Bautista,BD24JF,test-payer-aac-20-301,,,,2022-10-01T14:31:12.718Z,,,,,,test-bene-acc-20-301,,Germany,,,BA134HW,,,,Germany
txn4490322.1696170672718,2023-09-30T00:00:00.000Z,TOP,99,payer1,GB,bene1,Germany,individual,,Charlee,Hurst,BD184QS,test-payer-aac-20-301,,,,2022-10-01T14:31:12.718Z,,,,,,test-bene-acc-20-301,,Germany,,,BN162PB,,,,Germany
txn1283405.1696170672718,2023-09-30T00:00:00.000Z,TRY,15,payer1,GB,bene1,Germany,individual,,Charlee,Pugh,AL11SJ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.718Z,,,,,,test-bene-acc-20-301,,Germany,,,BA23LG,,,,Germany
txn1582911.1696170672718,2023-09-30T00:00:00.000Z,TTD,17,payer1,GB,bene1,Germany,individual,,Antonella,McGee,BN159US,test-payer-aac-20-301,,,,2022-10-01T14:31:12.718Z,,,,,,test-bene-acc-20-301,,Germany,,,BB27LU,,,,Germany
txn6970877.1696170672718,2023-09-30T00:00:00.000Z,TWD,20,payer1,GB,bene1,Germany,individual,,Samir,Pugh,B913AP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.718Z,,,,,,test-bene-acc-20-301,,Germany,,,BD146DU,,,,Germany
txn1925519.1696170672718,2023-09-30T00:00:00.000Z,TZS,54,payer1,GB,bene1,Germany,individual,,Wilder,Peralta,BA127JB,test-payer-aac-20-301,,,,2022-10-01T14:31:12.718Z,,,,,,test-bene-acc-20-301,,Germany,,,BB23HS,,,,Germany
txn5270805.1696170672719,2023-09-30T00:00:00.000Z,UAH,57,payer1,GB,bene1,Germany,individual,,Antonella,Henderson,BB27QN,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,B147SB,,,,Germany
txn3916725.1696170672719,2023-09-30T00:00:00.000Z,UGX,24,payer1,GB,bene1,Germany,individual,,Rylan,Hurst,B147SB,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,BB27LU,,,,Germany
txn9120503.1696170672719,2023-09-30T00:00:00.000Z,USD,33,payer1,GB,bene1,Germany,individual,,Charlee,Henderson,BL69HT,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,B421NX,,,,Germany
txn8915496.1696170672719,2023-09-30T00:00:00.000Z,UYU,66,payer1,GB,bene1,Germany,individual,,Marceline,Hurst,AL23NL,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,AB244PL,,,,Germany
txn7634717.1696170672719,2023-09-30T00:00:00.000Z,UZS,91,payer1,GB,bene1,Germany,individual,,Alexandra,Terrell,AB453NS,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,BD236AB,,,,Germany
txn9871867.1696170672719,2023-09-30T00:00:00.000Z,VND,57,payer1,GB,bene1,Germany,individual,,Analia,Graves,B775FQ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,BA213BJ,,,,Germany
txn6856509.1696170672719,2023-09-30T00:00:00.000Z,VUV,98,payer1,GB,bene1,Germany,individual,,Charlee,Bautista,B774PJ,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,BL32EQ,,,,Germany
txn8573437.1696170672719,2023-09-30T00:00:00.000Z,WST,43,payer1,GB,bene1,Germany,individual,,Analia,Glover,BD146DU,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,B987BE,,,,Germany
txn7006301.1696170672719,2023-09-30T00:00:00.000Z,XAF,13,payer1,GB,bene1,Germany,individual,,Wilder,Henderson,AB244PL,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,BA23LG,,,,Germany
txn5535096.1696170672720,2023-09-30T00:00:00.000Z,XAG,67,payer1,GB,bene1,Germany,individual,,Alexandra,Glover,AB556TN,test-payer-aac-20-301,,,,2022-10-01T14:31:12.719Z,,,,,,test-bene-acc-20-301,,Germany,,,BD236AB,,,,Germany
txn7629687.1696170672720,2023-09-30T00:00:00.000Z,XAU,70,payer1,GB,bene1,Germany,individual,,Antonella,McGee,AB556TN,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,BH93EZ,,,,Germany
txn3771682.1696170672720,2023-09-30T00:00:00.000Z,XCD,58,payer1,GB,bene1,Germany,individual,,Wilder,Pugh,AB244PL,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,BD146DU,,,,Germany
txn7082848.1696170672720,2023-09-30T00:00:00.000Z,XDR,36,payer1,GB,bene1,Germany,individual,,Rylan,Terrell,AB425ET,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,BD146DU,,,,Germany
txn1242129.1696170672720,2023-09-30T00:00:00.000Z,XOF,88,payer1,GB,bene1,Germany,individual,,Armando,Graves,AL60RN,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,B771GU,,,,Germany
txn514019.1696170672720,2023-09-30T00:00:00.000Z,XPF,57,payer1,GB,bene1,Germany,individual,,Wilder,Terrell,BH243QU,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,AB314EP,,,,Germany
txn6820102.1696170672720,2023-09-30T00:00:00.000Z,YER,84,payer1,GB,bene1,Germany,individual,,Wilder,Bautista,B147SB,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,BA20QF,,,,Germany
txn9545946.1696170672720,2023-09-30T00:00:00.000Z,ZAR,67,payer1,GB,bene1,Germany,individual,,Marceline,Glover,BL69HT,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,BA127JB,,,,Germany
txn8585830.1696170672720,2023-09-30T00:00:00.000Z,ZMK,42,payer1,GB,bene1,Germany,individual,,Marceline,McGee,BA23LG,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,AB424JB,,,,Germany
txn510342.1696170672720,2023-09-30T00:00:00.000Z,ZMW,6,payer1,GB,bene1,Germany,individual,,Analia,Hurst,AB439LP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,BH93EZ,,,,Germany
txn3488506.1696170672721,2023-09-30T00:00:00.000Z,ZWL,14,payer1,GB,bene1,Germany,individual,,Rylan,Hurst,AB327DP,test-payer-aac-20-301,,,,2022-10-01T14:31:12.720Z,,,,,,test-bene-acc-20-301,,Germany,,,AL96JW,,,,Germany
txn8218783.1696170673042,2023-09-30T00:00:00.000Z,USD,33,payer1,GB,bene1,Germany,individual,,Alexandra,Hurst,BD146DU,test-payer-aac-20-301,,,,2022-10-01T14:31:13.042Z,,,,,,test-bene-acc-20-301,123456,Germany,,,BL40HJ,,,,Germany
txn1,2023-09-28T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene1,Germany,corporate,,Rylan,Glover,BA134HW,test-payer-aac-20-301,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-301,IBAN1696170673044,Germany,,,BH165DP,,,,Germany
txn2,2023-09-27T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene2,Germany,corporate,,Celia,Glover,BA134HW,test-payer-aac-20-302,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-302,IBAN1696170673044,Germany,,,BB27LU,,,,Germany
txn3,2023-09-26T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene3,Germany,corporate,,Charlee,Lucas,B680QD,test-payer-aac-20-303,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-303,IBAN1696170673044,Germany,,,B783PR,,,,Germany
txn4,2023-09-25T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene4,Germany,corporate,,Analia,Peralta,BA23LG,test-payer-aac-20-304,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-304,IBAN1696170673044,Germany,,,AL96JW,,,,Germany
txn5,2023-09-24T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene5,Germany,corporate,,Samir,Lucas,AL60RN,test-payer-aac-20-305,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-305,IBAN1696170673044,Germany,,,BH93EZ,,,,Germany
txn6,2023-09-23T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene6,Germany,corporate,,Marceline,Peralta,BD132JQ,test-payer-aac-20-306,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-306,IBAN1696170673044,Germany,,,BN159US,,,,Germany
txn7,2023-09-22T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene7,Germany,corporate,,Analia,Henderson,BD62TH,test-payer-aac-20-307,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-307,IBAN1696170673044,Germany,,,BH165DP,,,,Germany
txn8,2023-09-21T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene8,Germany,corporate,,Celia,McGee,B773NW,test-payer-aac-20-308,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-308,IBAN1696170673044,Germany,,,BN162PB,,,,Germany
txn9,2023-09-20T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene9,Germany,corporate,,Rylan,Peralta,BA129DG,test-payer-aac-20-309,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-309,IBAN1696170673044,Germany,,,AB439EX,,,,Germany
txn10,2023-09-19T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene10,Germany,corporate,,Armando,Hurst,BD19XS,test-payer-aac-20-3010,,The Tree Fellas,,2022-10-01T14:31:13.044Z,,,,,,test-bene-acc-20-3010,IBAN1696170673044,Germany,,,AL96JW,,,,Germany
txn1,2023-09-28T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene1,Germany,corporate,,Marceline,Pugh,BA134HW,test-payer-aac-20-301,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-301,IBAN1696170673048,Germany,,,BB46RL,,,,Germany
txn2,2023-09-27T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene2,Germany,corporate,,Samir,McGee,BD24JF,test-payer-aac-20-302,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-302,IBAN1696170673048,Germany,,,BH241UX,,,,Germany
txn3,2023-09-26T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene3,Germany,corporate,,Alexandra,Peralta,AB314EP,test-payer-aac-20-303,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-303,IBAN1696170673048,Germany,,,BN159US,,,,Germany
txn4,2023-09-25T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene4,Germany,corporate,,Marceline,Pugh,B421NX,test-payer-aac-20-304,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-304,IBAN1696170673048,Germany,,,BD213QD,,,,Germany
txn5,2023-09-24T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene5,Germany,corporate,,Analia,McGee,BA213BJ,test-payer-aac-20-305,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-305,IBAN1696170673048,Germany,,,B771GU,,,,Germany
txn6,2023-09-23T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene6,Germany,corporate,,Marceline,Hurst,B680QD,test-payer-aac-20-306,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-306,IBAN1696170673048,Germany,,,BN164JQ,,,,Germany
txn7,2023-09-22T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene7,Germany,corporate,,Celia,Glover,B421NX,test-payer-aac-20-307,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-307,IBAN1696170673048,Germany,,,B771GU,,,,Germany
txn8,2023-09-21T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene8,Germany,corporate,,Rylan,Hurst,BB74RR,test-payer-aac-20-308,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-308,IBAN1696170673048,Germany,,,BD24JF,,,,Germany
txn9,2023-09-20T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene9,Germany,corporate,,Charlee,Bautista,BH241UX,test-payer-aac-20-309,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-309,IBAN1696170673048,Germany,,,BH93EZ,,,,Germany
txn10,2023-09-19T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene10,Germany,corporate,,Marceline,Terrell,B773NW,test-payer-aac-20-3010,,Idiotic Media,,2022-10-01T14:31:13.048Z,,0,,,,test-bene-acc-20-3010,IBAN1696170673048,Germany,,,BD132JQ,,,,Germany
txn1,2023-09-28T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene1,Germany,corporate,,Marceline,Hurst,BB74RR,test-payer-aac-20-301,,Exela Movers,,2022-10-01T14:31:13.053Z,,100000000,,,,test-bene-acc-20-301,IBAN1696170673053,Germany,,,BB27LU,,,,Germany
txn2,2023-09-27T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene2,Germany,corporate,,Celia,Graves,BN125NB,test-payer-aac-20-302,,Exela Movers,,2022-10-01T14:31:13.053Z,,100000000,,,,test-bene-acc-20-302,IBAN1696170673053,Germany,,,BD74BS,,,,Germany
txn3,2023-09-26T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene3,Germany,corporate,,Armando,Graves,BA129DG,test-payer-aac-20-303,,Exela Movers,,2022-10-01T14:31:13.053Z,,100000000,,,,test-bene-acc-20-303,IBAN1696170673053,Germany,,,B680QD,,,,Germany
txn4,2023-09-25T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene4,Germany,corporate,,Charlee,Pugh,B783PR,test-payer-aac-20-304,,Exela Movers,,2022-10-01T14:31:13.053Z,,100000000,,,,test-bene-acc-20-304,IBAN1696170673053,Germany,,,B775FQ,,,,Germany
